ComponentID,DrinkID,IngredID,NumUnitsMin,DisplayBeforeName
1487,331,1905,0.5,1/2 tsp
1488,331,2212,1,1 stick
1489,332,1943,1.5,1 1/2 oz
1490,332,1960,0.5,1/2 oz
1491,332,1915,0.5,1/2 oz
1492,332,2174,1,1 oz
1493,332,2162,2,2 dashes
1494,333,2160,0.75,3/4 oz
1495,333,2045,0.75,3/4 oz
1496,333,1770,0.75,3/4 oz
1497,334,2062,0.75,3/4 oz
1498,334,1739,0.75,3/4 oz
1499,334,1770,0.75,3/4 oz
1500,335,2105,1.5,1 1/2 oz
1501,335,1905,0.5,1/2 oz
1502,335,2174,1,1 oz
1503,336,2105,2,2 oz
1504,336,2056,0.5,1/2 oz
1505,336,1811,1,1 tsp
1506,336,2174,1,1 oz
1507,336,1812,4,4 oz
1508,336,2031,1,1
1509,337,2062,1,1 oz
1510,337,2054,1,1 oz
1511,337,2007,5,5 oz
1512,337,2161,,
1513,337,2034,,
1514,338,2078,1.5,1 1/2 oz
1515,338,1905,0.5,1/2 oz
1516,338,1942,1,1 tsp
1517,338,1811,1,1 tsp
1518,339,2156,,
1519,339,2105,2,2 oz
1520,339,1960,0.5,1/2 oz
1521,339,2162,1,1 dash
1522,340,2112,0.75,3/4 oz
1523,340,1921,1.5,1 1/2 oz
1524,340,1825,1,1
1525,341,2105,1.5,1 1/2 oz
1526,341,1817,1,1 oz
1527,341,1744,1,1 oz
1528,342,2105,1.5,1 1/2 oz
1529,342,1817,1,1 oz
1530,342,1934,1,1 oz
1531,343,1943,2,2 oz
1532,343,1942,1.5,1 1/2 tsp
1533,343,1915,1.5,1 1/2 tsp
1534,343,1905,1.5,1 1/2 tsp
1535,344,2105,2,2 oz
1536,344,1905,0.25,1/4 tsp
1537,344,2153,0.25,1/4 tsp
1538,344,2162,2,2 dashes
1539,344,1825,1,1
1540,345,2105,2,2 oz
1541,345,2153,0.5,1/2 oz
1542,345,1905,1,1 tsp
1543,345,2162,1,1 dash
1544,345,1808,1,1
1545,346,2116,1.5,1 1/2 oz
1546,346,1944,0.5,1/2 oz
1547,346,1770,1,1 oz
1548,346,2211,4,4 oz
1549,346,2156,,
1550,347,2107,1.5,1 1/2 oz
1551,347,1771,1,1 oz
1552,347,2153,0.5,1/2 oz
1553,347,1835,1,1 dash
1554,348,2024,,
1555,348,2206,1,1 piece
1556,348,1835,2,2 dashes
1557,348,2123,1,1 twist of
1558,349,1921,1,1 oz
1559,349,1936,0.5,1/2 oz
1560,349,2163,0.25,Juice of 1/4
1561,349,1965,0.5,1/2 tsp
1562,349,1835,1,1 dash
1563,350,2191,1.5,1 1/2 oz
1564,350,1942,1,1 dash
1565,350,1811,2,2 tsp
1566,350,2174,1,1 tblsp
1567,350,2153,1,1 tblsp
1568,350,2055,1,1 slice
1569,351,2116,1.5,1 1/2 oz
1570,351,1908,0.5,1/2 oz
1571,351,2153,0.5,1/2 oz
1572,351,2206,0.5,1/2 tsp
1573,352,1921,1.5,1 1/2 oz
1574,352,2112,1.5,1 1/2 oz
1575,352,1835,1,1 dash
1576,353,1960,1,1 oz
1577,353,2097,1,1 oz
1578,353,2153,1,1 oz
1579,354,2105,1.5,1 1/2 oz
1580,354,1942,0.5,1/2 oz
1581,354,2153,2,2 tsp
1582,355,1908,0.5,1/2 oz
1583,355,1943,1,1 oz
1584,355,1942,0.5,1/2 oz
1585,355,1787,1,Juice of 1
1586,355,1825,1,1
1587,356,1943,1.5,1 1/2 oz
1588,356,1908,0.5,1/2 oz
1589,356,1770,0.5,1/2 oz
1590,357,1921,1.5,1 1/2 oz
1591,357,1908,0.5,1/2 oz
1592,357,1942,1.5,1 1/2 tsp
1593,357,1811,1.5,1 1/2 tsp
1594,357,2153,2,2 tsp
1595,357,1825,1,1
1596,358,1908,2,2 oz
1597,358,2163,0.5,Juice of 1/2
1598,358,1948,,
1599,358,1825,1,1
1600,359,1908,1.5,1 1/2 oz
1601,359,1965,1,1 tsp
1602,359,1770,2,2 tsp
1603,359,1766,1,1
1604,359,1749,,
1605,360,1943,1.25,1 1/4 oz
1606,360,1908,1.5,1 1/2 tsp
1607,360,1770,1,1 tblsp
1608,361,1908,2,2 oz
1609,361,2163,0.5,Juice of 1/2
1610,361,2123,1,1 twist of
1611,362,2045,1.5,1 1/2 oz
1612,362,1990,4,4 oz
1613,362,1784,1,1 oz
1614,362,2212,1,1 slice
1615,362,1825,1,1
1616,363,1943,1,1 oz
1617,363,2059,1,1 oz
1618,363,2163,0.5,Juice of 1/2
1619,363,1965,1,1 tsp
1620,363,1818,1,1
1621,363,1948,,
1622,364,1994,1,1 oz
1623,364,2045,0.5,1/2 oz
1624,364,2007,5,5 oz
1625,365,1936,1.5,1 1/2 tsp
1626,365,2059,1.5,1 1/2 oz
1627,365,1965,1,1 tsp
1628,365,1818,1,1
1629,366,2116,1,1 oz
1630,366,1814,0.5,1/2 oz
1631,366,2216,0.5,1/2 oz
1632,366,1934,2,2 tsp
1633,366,1770,0.5,1/2 oz
1634,367,1943,1,1 oz
1635,367,1814,1,1 tsp
1636,367,2062,0.5,1/2 oz
1637,367,1934,0.5,1/2 oz
1638,367,2151,1,1 tblsp
1639,368,2104,1,1 oz
1640,368,2062,1,1 oz
1641,368,2007,5,5 oz
1642,368,2016,0.25,1/4 oz
1643,368,1906,2,2 dashes
1644,369,2105,1.5,1 1/2 oz
1645,369,1757,0.75,3/4 oz
1646,369,1787,0.5,Juice of 1/2
1647,370,1943,1,1 oz
1648,370,2062,1,1 oz
1649,370,2007,5,5 oz
1650,370,1945,1,1 tblsp
1651,371,2107,2,2 oz
1652,371,2061,2,2 tsp
1653,371,1835,2,2 dashes
1654,372,1921,2,2 oz
1655,372,1942,0.5,1/2 oz
1656,372,2153,1,1 tblsp
1657,373,2045,1.5,1 1/2 oz
1658,373,2108,3,3 oz
1659,373,2050,1,1 oz
1660,374,1817,0.75,3/4 oz
1661,374,2105,0.75,3/4 oz
1662,374,1960,1,1 tblsp
1663,374,1942,1,1 tblsp
1664,375,2104,0.5,1/2 oz
1665,375,2062,0.5,1/2 oz
1666,375,1942,0.5,1/2 oz
1667,375,2045,0.5,1/2 oz
1668,375,1739,0.5,1/2 oz
1669,375,1770,1,1 oz
1670,376,2112,1,1 oz
1671,376,2097,0.5,1/2 oz
1672,376,1910,0.5,1/2 oz
1673,377,2105,1.5,1 1/2 oz
1674,377,1811,2,2 tsp
1675,377,2163,0.5,Juice of 1/2
1676,377,1818,1,1
1677,378,2105,1.5,1 1/2 oz
1678,378,1811,2,2 tsp
1679,378,2163,0.5,Juice of 1/2
1680,378,1818,1,1
1681,378,1759,1,1 sprig
1682,379,1943,1.5,1 1/2 oz
1683,379,2030,2,2 oz
1684,379,2163,0.5,Juice of 1/2
1685,379,1990,2,2 oz
1686,379,2174,2,2 oz
1687,379,2212,1,1 stick
1688,380,1943,1,1 oz
1689,380,2007,5,5 tblsp
1690,380,2161,0.25,1/4 oz
1691,380,2018,,
1692,381,1921,1,1 oz
1693,381,2059,1,1 oz
1694,381,1965,1,1 tsp
1695,381,1766,1,1
1696,381,1770,2,2 tsp
1697,381,1749,,
1698,382,2160,0.75,3/4 oz
1699,382,1934,0.75,3/4 oz
1700,382,1770,0.75,3/4 oz
1701,383,2160,1.5,1 1/2 oz
1702,383,2153,1,1 oz
1703,383,1965,1,1 tsp
1704,383,1818,1,1
1705,384,1732,2,2 oz
1706,384,1948,,
1707,384,2123,1,1 twist of
1708,385,2105,1.5,1 1/2 oz
1709,385,2133,0.5,1/2 oz
1710,385,1905,1,1 tsp
1711,385,2077,1,1
1712,386,1817,2.5,2 1/2 oz
1713,386,1921,1,1 tsp
1714,386,1942,0.5,1/2 tsp
1715,386,1965,0.5,1/2 tsp
1716,386,1835,1,1 dash
1717,387,2156,,
1718,387,1921,2,2 oz
1719,387,2071,0.5,1/2 oz
1720,387,2112,1,1 tsp
1721,387,2123,1,1 twist of
1722,388,1785,1.5,1 1/2 oz
1723,388,2163,0.25,Juice of 1/4
1724,388,1965,1,1 tsp
1725,388,2162,2,2 dashes
1726,389,2116,1.5,1 1/2 oz
1727,389,2208,0.5,1/2 oz
1728,389,2216,2,2 tsp
1729,390,2191,1.5,1 1/2 oz
1730,390,1905,0.5,1/2 tsp
1731,390,1811,1,1 tsp
1732,390,2162,2,2 dashes
1733,391,2156,,
1734,391,2105,1.5,1 1/2 oz
1735,391,1811,1,1 tsp
1736,391,1929,0.5,1/2 tsp
1737,391,1818,1,1
1738,392,1943,1.75,1 3/4 oz
1739,392,1744,1.5,1 1/2 tsp
1740,392,1915,1,1 tblsp
1741,392,1965,0.5,1/2 tsp
1742,392,2123,1,1 twist of
1743,393,2112,0.5,1/2 oz
1744,393,1817,0.5,1/2 oz
1745,393,2105,1,1 oz
1746,393,1759,1,1 sprig
1747,394,1943,1.5,1 1/2 oz
1748,394,2038,0.5,1/2 oz
1749,394,1817,0.5,1/2 oz
1750,394,2123,1,1 twist of
1751,395,2105,1.5,1 1/2 oz
1752,395,2153,0.5,1/2 tsp
1753,395,1905,1,1 tsp
1754,395,1818,1,1
1755,396,1943,1.5,1 1/2 oz
1756,396,2105,0.5,1/2 oz
1757,396,1942,0.5,1/2 oz
1758,396,2133,2,2 oz
1759,396,1908,1,1 tsp
1760,396,2031,1,1
1761,397,1817,0.75,3/4 oz
1762,397,2105,0.75,3/4 oz
1763,397,1757,0.75,3/4 oz
1764,398,1921,1.5,1 1/2 oz
1765,398,2009,0.5,1/2 oz
1766,398,1934,1,1 oz
1767,399,2156,,
1768,399,1943,2,2 oz
1769,399,1915,1,1 oz
1770,399,2206,1,1 tsp
1771,400,1817,2,2 oz
1772,400,1948,,
1773,400,1811,0.5,1/2 tsp
1774,400,2169,1,1
1775,400,2123,1,1 twist of
1776,401,2105,2,2 oz
1777,401,1965,1,1 tsp
1778,401,2163,0.5,Juice of 1/2
1779,401,1770,1,1 tsp
1780,401,1948,,
1781,402,1790,1.5,1 1/2 oz
1782,402,2174,3,3 oz
1783,402,1988,1.5,1 1/2 oz
1784,403,1921,0.75,3/4 oz
1785,403,1834,1,1 oz
1786,403,2174,1,1 oz
1787,403,1770,1,1 tblsp
1788,404,2045,2,2 oz
1789,404,2174,6,6 oz
1790,404,2206,1,1 tsp
1791,404,1808,1,1
1792,405,2105,1.5,1 1/2 oz
1793,405,1934,0.5,1/2 oz
1794,405,2153,2,2 tsp
1795,405,2174,2,2 tsp
1796,405,1818,1,1
1797,406,1943,1.5,1 1/2 oz
1798,406,2153,1,1 tsp
1799,406,1860,1,1 dash
1800,406,2099,,
1801,406,1780,,
1802,406,1789,,
1803,407,2105,2,2 oz
1804,407,2153,2,2 tsp
1805,407,1811,0.5,1/2 tsp
1806,407,2180,0.5,1/2 oz
1807,408,2105,1.5,1 1/2 oz
1808,408,2026,0.5,1/2 oz
1809,408,2162,2,2 dashes
1810,409,1943,2,2 oz
1811,409,1787,0.5,Juice of 1/2
1812,409,1904,,
1813,410,1943,2,2 oz
1814,410,1787,0.5,Juice of 1/2
1815,410,1965,0.5,1/2 tsp
1816,411,2078,2.5,2 1/2 oz
1817,411,1796,0.5,1/2 oz
1818,412,1943,1.5,1 1/2 oz
1819,412,1787,0.5,Juice of 1/2
1820,412,1965,1,1 tsp
1821,413,2112,1,1 tblsp
1822,413,2105,1,1 oz
1823,413,2174,1,1 tblsp
1824,413,1942,1,1 tsp
1825,414,2078,1.5,1 1/2 oz
1826,414,1757,0.5,1/2 oz
1827,414,1817,1,1 tsp
1828,414,2123,1,1 twist of
1829,415,1921,2,2 oz
1830,415,1942,0.5,1/2 oz
1831,415,1853,1,1 tsp
1832,416,2191,2,2 oz
1833,416,1994,1,1 oz
1834,416,2156,,
1835,416,2039,4,4 oz
1836,417,1943,1.5,1 1/2 oz
1837,417,1884,1,1 oz
1838,417,2062,0.5,1/2 oz
1839,418,2177,0.5,1/2 oz
1840,418,1921,0.5,1/2 oz
1841,418,1942,0.5,1/2 oz
1842,418,2163,0.25,Juice of 1/4
1843,419,2116,1.5,1 1/2 oz
1844,419,2078,0.5,1/2 oz
1845,419,1994,0.5,1/2 oz
1846,419,1884,0.5,1/2 oz
1847,420,2105,1,1 oz
1848,420,1921,0.5,1/2 oz
1849,420,2112,0.5,1/2 oz
1850,420,1817,0.5,1/2 oz
1851,420,1835,1,1 dash
1852,420,2123,1,1 twist of
1853,421,1817,0.5,1/2 oz
1854,421,2112,0.5,1/2 oz
1855,421,1921,0.5,1/2 oz
1856,421,2105,0.25,1/4 oz
1857,421,2123,1,1 twist of
1858,422,2177,1,1 oz
1859,422,2105,1,1 oz
1860,422,1899,1,1 tsp
1861,422,1811,0.5,1/2 tsp
1862,423,1943,1.5,1 1/2 oz
1863,423,2174,1,1 oz
1864,423,1915,1,1 tblsp
1865,423,2206,1,1 tsp
1866,424,2078,1,1 oz
1867,424,1978,0.5,1/2 oz
1868,424,2216,0.5,1/2 oz
1869,424,1908,0.5,1/2 oz
1870,424,1884,1,1 oz
1871,425,1817,1.5,1 1/2 oz
1872,425,2059,1.5,1 1/2 oz
1873,425,2153,0.5,1/2 tsp
1874,426,2105,2,2 oz
1875,426,2163,0.5,Juice of 1/2
1876,426,1965,1,1 tsp
1877,426,2024,,
1878,427,1943,2,2 oz
1879,427,1978,0.5,1/2 oz
1880,427,2216,1,1 tsp
1881,427,1908,1,1 tsp
1882,428,2107,2,2 oz
1883,428,1835,1,1 dash
1884,428,1812,4,4 oz
1885,428,1787,1,1 wedge
1886,429,1785,1.5,1 1/2 oz
1887,429,1965,0.5,1/2 tsp
1888,429,2163,0.25,Juice of 1/4
1889,429,1759,1,1 sprig
1890,430,1817,1.5,1 1/2 oz
1891,430,2112,0.5,1/2 oz
1892,430,1905,0.5,1/2 tsp
1893,430,1835,2,2 dashes
1894,430,2163,0.5,1/2 slice
1895,430,1825,1,1
1896,431,2105,2,2 oz
1897,431,1817,0.5,1/2 oz
1898,431,2056,0.5,1/2 oz
1899,431,2123,1,1 twist of
1900,432,1921,1.5,1 1/2 oz
1901,432,1994,0.5,1/2 oz
1902,433,1921,1.5,1 1/2 oz
1903,433,1994,0.5,1/2 oz
1904,433,1770,,
1905,434,1817,0.5,1/2 oz
1906,434,2105,1,1 oz
1907,434,1899,1,1 tblsp
1908,434,2055,0.25,Juice of 1/4
1909,435,1978,1.5,1 1/2 oz
1910,435,1934,0.5,1/2 tsp
1911,435,1942,0.5,1/2 tsp
1912,436,1978,2.5,2 1/2 oz
1913,436,1965,1,1 tsp
1914,436,1759,3,3 sprigs
1915,437,1978,3,3 oz
1916,437,1934,0.5,1/2 oz
1917,437,2071,0.5,1/2 tsp
1918,438,1978,2,2 oz
1919,438,1934,0.5,1/2 tsp
1920,438,1942,0.25,1/4 tsp
1921,438,1965,0.5,1/2 tsp
1922,438,1835,1,1 dash
1923,439,2191,2,2 oz
1924,439,2153,0.5,1/2 oz
1925,439,2206,1,1 tsp
1926,439,1835,1,1 dash
1927,439,1766,1,1
1928,439,1859,3,3 oz
1929,440,2191,1.5,1 1/2 oz
1930,440,2153,0.5,1/2 oz
1931,440,2206,0.5,1/2 tsp
1932,440,1835,1,1 dash
1933,440,1758,4,4 oz
1934,440,1787,1,1 wedge
1935,441,2105,1.5,1 1/2 oz
1936,441,1812,4,4 oz
1937,441,1787,1,1 wedge
1938,442,1921,1.5,1 1/2 oz
1939,442,1942,0.75,3/4 oz
1940,442,1853,0.25,1/4 tsp
1941,443,1921,1.5,1 1/2 oz
1942,443,2152,1,1 oz
1943,443,2112,1,1 oz
1944,444,1943,1.5,1 1/2 oz
1945,444,1908,2,2 tsp
1946,444,1942,2,2 tsp
1947,444,1915,0.5,1/2 oz
1948,445,2107,2.5,2 1/2 oz
1949,445,1817,1.5,1 1/2 tsp
1950,445,2123,1,1 twist of
1951,446,2105,1.5,1 1/2 oz
1952,446,1817,0.75,3/4 oz
1953,446,1899,0.5,1/2 tsp
1954,446,1835,1,1 dash
1955,446,2055,1,1 slice
1956,447,1757,1.5,1 1/2 oz
1957,447,2105,0.75,3/4 oz
1958,447,1835,1,1 dash
1959,447,2123,1,1 twist of
1960,448,1757,2,2 oz
1961,448,1908,1,1 tsp
1962,448,1948,,
1963,448,2055,0.5,Juice of 1/2
1964,448,2163,0.25,Juice of 1/4
1965,449,1899,1.5,1 1/2 oz
1966,449,2112,0.5,1/2 oz
1967,449,1817,0.5,1/2 oz
1968,450,2047,0.5,1/2 oz
1969,450,1956,0.5,1/2 oz
1970,450,1770,2,2 oz
1971,450,1945,1,1 tsp
1972,451,1921,1.5,1 1/2 oz
1973,451,2033,1,1 tsp
1974,451,1942,0.5,1/2 tsp
1975,451,1990,0.5,1/2 tsp
1976,451,1835,1,1 dash
1977,451,1825,1,1
1978,452,1834,1.5,1 1/2 oz
1979,452,1817,1.5,1 1/2 oz
1980,452,1835,1,1 dash
1981,453,1943,1.5,1 1/2 oz
1982,453,1811,1,1 tsp
1983,453,1990,1,1 tsp
1984,453,1787,1,Juice of 1
1985,454,2116,1.5,1 1/2 oz
1986,454,1739,0.5,1/2 oz
1987,454,2153,0.5,1/2 oz
1988,455,1785,1.5,1 1/2 oz
1989,455,2059,0.75,3/4 oz
1990,455,2163,0.25,Juice of 1/4
1991,455,1965,1,1 tsp
1992,455,1818,1,1
1993,455,2212,1,1 slice
1994,456,2156,,
1995,456,2105,1.5,1 1/2 oz
1996,456,1744,1,1 tsp
1997,456,1934,1,1 tsp
1998,457,2105,2,2 oz
1999,457,1744,1,1 tsp
2000,457,1835,3,3 dashes
2001,458,2112,1,1 oz
2002,458,2105,1.5,1 1/2 oz
2003,458,1787,0.5,Juice of 1/2
2004,458,1905,1,1 tsp
2005,459,1921,0.75,3/4 oz
2006,459,2105,0.75,3/4 oz
2007,459,2112,0.75,3/4 oz
2008,459,1948,,
2009,459,2123,1,1 twist of
2010,460,1960,0.75,3/4 oz
2011,460,2105,1.5,1 1/2 oz
2012,460,1817,0.75,3/4 oz
2013,460,1811,1,1 tsp
2014,460,2153,0.25,1/4 tsp
2015,460,1825,1,1
2016,461,2116,2,2 oz
2017,461,2153,0.5,1/2 oz
2018,461,1758,4,4 oz
2019,462,1934,0.75,3/4 oz
2020,462,1960,0.75,3/4 oz
2021,462,1942,0.75,3/4 oz
2022,463,2105,1,1 oz
2023,463,1834,0.5,1/2 oz
2024,463,1757,0.5,1/2 oz
2025,463,1817,0.5,1/2 oz
2026,463,2044,0.5,1/2 tsp
2027,463,2031,1,1
2028,464,1771,2,2 oz
2029,464,1744,1,1 tsp
2030,464,1797,1,1 tsp
2031,464,2077,1,1
2032,465,1931,1.5,1 1/2 oz
2033,465,2174,4,4 oz
2034,465,2202,2,2 tsp
2035,466,1943,1.5,1 1/2 oz
2036,466,1942,0.5,1/2 oz
2037,466,2061,2,2 tsp
2038,466,2062,1,1 tsp
2039,466,1808,1,1
2040,466,2206,1,1 tsp
2041,467,1960,0.75,3/4 oz
2042,467,2105,1.5,1 1/2 oz
2043,467,1811,1,1 tsp
2044,467,1818,1,1
2045,468,2105,1.5,1 1/2 oz
2046,468,1934,0.5,1/2 tsp
2047,468,2163,0.5,Juice of 1/2
2048,468,1835,1,1 dash
2049,468,1825,1,1
2050,469,1978,2,2 oz
2051,469,1942,0.5,1/2 tsp
2052,469,2206,0.25,1/4 tsp
2053,469,1835,2,2 dashes
2054,469,2123,1,1 twist of
2055,470,1921,2,2 oz
2056,470,1942,0.25,1/4 tsp
2057,470,1965,0.25,1/4 tsp
2058,470,1835,1,1 dash
2059,470,2123,1,1 twist of
2060,471,2105,2,2 oz
2061,471,1942,0.25,1/4 tsp
2062,471,1965,0.25,1/4 tsp
2063,471,1835,1,1 dash
2064,471,2123,1,1 twist of
2065,472,2107,2,2 oz
2066,472,1942,0.5,1/2 tsp
2067,472,2206,0.25,1/4 tsp
2068,472,1835,2,2 dashes
2069,472,2123,1,1 twist of
2070,473,1785,2,2 oz
2071,473,1942,0.25,1/4 tsp
2072,473,1965,0.25,1/4 tsp
2073,473,1835,1,1 dash
2074,473,2123,1,1 twist of
2075,474,1921,1,1 oz
2076,474,1817,0.75,3/4 oz
2077,474,1934,1,1 tsp
2078,474,1905,1,1 tsp
2079,475,2105,2,2 oz
2080,475,1817,0.5,1/2 oz
2081,475,2112,0.5,1/2 oz
2082,475,1835,2,2 dashes
2083,475,2123,1,1 twist of
2084,476,1817,0.5,1/2 oz
2085,476,2112,0.5,1/2 oz
2086,476,2105,1,1 oz
2087,476,1835,2,2 dashes
2088,477,2105,2,2 oz
2089,477,2061,0.5,1/2 oz
2090,477,2174,1,1 oz
2091,477,1811,0.5,1/2 tsp
2092,478,2105,1.5,1 1/2 oz
2093,478,1960,0.5,1/2 oz
2094,478,1811,1,1 tsp
2095,478,1818,1,1
2096,479,1960,0.75,3/4 oz
2097,479,1817,0.75,3/4 oz
2098,479,2105,0.75,3/4 oz
2099,479,2153,0.25,1/4 tsp
2100,480,2062,0.5,1/2 oz
2101,480,1960,0.5,1/2 oz
2102,480,1770,1,1 tblsp
2103,481,2105,1.5,1 1/2 oz
2104,481,1817,1.5,1 1/2 oz
2105,481,2077,1,1
2106,482,1817,1.5,1 1/2 oz
2107,482,2105,1.5,1 1/2 oz
2108,483,2105,2.5,2 1/2 oz
2109,483,1834,1.5,1 1/2 tsp
2110,483,2123,1,1 twist of
2111,484,1943,1.5,1 1/2 oz
2112,484,1915,1.5,1 1/2 oz
2113,484,1811,0.5,1/2 oz
2114,484,1859,2,2 oz
2115,484,2055,1,1 slice
2116,484,2031,1,1
2117,485,1960,0.5,1/2 oz
2118,485,2105,1.5,1 1/2 oz
2119,485,1787,0.5,Juice of 1/2
2120,485,1811,1,1 tsp
2121,486,2105,1.5,1 1/2 oz
2122,486,2112,0.5,1/2 oz
2123,486,1817,1,1 tsp
2124,486,1942,1,1 tsp
2125,486,2153,1,1 tsp
2126,487,1943,1.5,1 1/2 oz
2127,487,1908,0.5,1/2 oz
2128,487,2174,3,3 oz
2129,487,2162,2,2 dashes
2130,488,2105,0.5,1/2 oz
2131,488,1850,1.5,1 1/2 tsp
2132,488,1942,1.5,1 1/2 tsp
2133,488,2174,1,1 oz
2134,488,2153,1,1 tsp
2135,489,2105,2,2 oz
2136,489,1942,0.5,1/2 oz
2137,490,2107,1,1 oz
2138,490,2112,1,1 oz
2139,490,1835,1,1 dash
2140,490,2086,0.25,1/4 tsp
2141,491,1943,1.5,1 1/2 oz
2142,491,2105,0.5,1/2 oz
2143,491,1921,0.5,1/2 oz
2144,491,2174,1,1 oz
2145,491,2153,3,3 tblsp
2146,491,2207,1.5,1 1/2 tsp
2147,492,1921,1,1 oz
2148,492,1853,1,1 oz
2149,492,1817,0.5,1/2 oz
2150,493,1943,1.5,1 1/2 oz
2151,493,2112,0.5,1/2 oz
2152,493,2055,0.25,Juice of 1/4
2153,493,1787,0.25,Juice of 1/4
2154,493,2055,1,1 slice
2155,494,1978,1.5,1 1/2 oz
2156,494,2061,0.5,1/2 oz
2157,494,2153,0.5,1/2 oz
2158,494,2206,0.5,1/2 tsp
2159,494,1818,1,1
2160,495,1785,2,2 oz
2161,495,2062,1,1 tblsp
2162,495,1835,4,4 dashes
2163,496,2104,0.5,1/2 oz
2164,496,2062,0.5,1/2 oz
2165,496,1770,2,2 oz
2166,497,2105,1,1 oz
2167,497,1817,0.75,3/4 oz
2168,497,1960,0.5,1/2 oz
2169,497,1942,1,1 tsp
2170,497,1825,1,1
2171,498,2191,2,2 oz
2172,498,2174,4,4 oz
2173,498,2208,0.5,1/2 oz
2174,499,2116,0.5,1/2 oz
2175,499,2105,1.5,1 1/2 oz
2176,499,2163,0.25,Juice of 1/4
2177,499,1965,0.5,1/2 tsp
2178,499,1988,1,1 tblsp
2179,499,1948,,
2180,500,2105,1.5,1 1/2 oz
2181,500,2206,2,2 tsp
2182,500,2153,1.5,1 1/2 oz
2183,500,2024,4,4 oz
2184,500,2055,1,1 slice
2185,500,2031,1,1
2186,501,1940,2,2 oz
2187,501,1921,1,1 oz
2188,501,2024,,
2189,501,2163,1,1 slice
2190,502,1732,1.5,1 1/2 oz
2191,502,2104,0.75,3/4 oz
2192,503,1785,2,2 oz
2193,503,2080,0.5,1/2 oz
2194,503,2163,0.25,Juice of 1/4
2195,503,1787,0.5,Juice of 1/2
2196,503,2163,1,1 slice
2197,503,1787,1,1 slice
2198,504,2105,2,2 oz
2199,504,1811,1,1 tsp
2200,504,1818,1,1
2201,505,2152,1.5,1 1/2 oz
2202,505,1915,1,1 tblsp
2203,505,2206,1,1 tsp
2204,505,1818,0.5,2-Jan
2205,506,1943,1.5,1 1/2 oz
2206,506,1921,0.5,1/2 oz
2207,506,2183,1,1 tblsp
2208,506,2153,1,1 tblsp
2209,507,1921,1.5,1 1/2 oz
2210,507,1943,1,1 oz
2211,507,2153,1,1 tblsp
2212,507,1965,1,1 tsp
2213,507,1818,1,1
2214,508,1943,1.5,1 1/2 oz
2215,508,1942,1,1 tblsp
2216,508,1915,1.5,1 1/2 oz
2217,508,2206,1,1 tsp
2218,508,1825,1,1
2219,508,2156,1,1 cup
2220,509,1780,2,2 tsp
2221,509,1787,1,1 wedge
2222,509,2191,3,3 oz
2223,509,1942,1,1 oz
2224,509,1915,2,2 oz
2225,509,2156,1,1 cup
2226,510,2191,1.5,1 1/2 oz
2227,510,1990,2,2 oz
2228,510,1915,1,1 tblsp
2229,510,2212,1,1 stick
2230,511,1943,2,2 oz
2231,511,1915,1,1 tblsp
2232,511,1759,6,6
2233,511,2206,1,1 tsp
2234,512,1943,1.5,1 1/2 oz
2235,512,2212,4,4
2236,512,1915,1,1 tblsp
2237,512,2206,0.5,1/2 tsp
2238,513,1943,1.5,1 1/2 oz
2239,513,2062,0.5,1/2 oz
2240,513,1884,1,1 oz
2241,513,1908,1,1 tsp
2242,514,2191,1.5,1 1/2 oz
2243,514,2153,2,2 tsp
2244,514,1915,2,2 tsp
2245,514,2156,,
2246,514,1908,1,1 tsp
2247,515,1943,2,2 oz
2248,515,2183,1,1 tblsp
2249,515,2153,1,1 tblsp
2250,515,1915,1,1 tblsp
2251,515,1825,1,1
2252,516,2105,2,2 oz
2253,516,1817,1.5,1 1/2 tsp
2254,516,2176,3,3
2255,517,2105,1.5,1 1/2 oz
2256,517,1921,1,1 oz
2257,517,2112,1,1 oz
2258,517,1859,1,1 oz
2259,518,1908,0.75,3/4 oz
2260,518,2105,0.75,3/4 oz
2261,518,1817,1,1 tblsp
2262,518,2163,0.25,Juice of 1/4
2263,518,2162,1,1 dash
2264,519,2105,2,2 oz
2265,519,1929,0.5,1/2 oz
2266,519,1787,1,1 wedge
2267,520,2105,1.5,1 1/2 oz
2268,520,2153,0.5,1/2 oz
2269,520,2206,0.5,1/2 tsp
2270,520,1758,4,4 oz
2271,521,2105,2,2 oz
2272,521,2112,1,1 oz
2273,522,2105,2,2 oz
2274,522,1758,5,5 oz
2275,522,1835,2,2 dashes
2276,522,2123,1,1 twist of
2277,523,2105,1.5,1 1/2 oz
2278,523,2174,1,1 oz
2279,523,2153,1,1 oz
2280,523,1811,0.5,1/2 tsp
2281,524,2105,2,2 oz
2282,524,1758,5,5 oz
2283,524,1787,1,1 wedge
2284,525,2105,1.5,1 1/2 oz
2285,525,2163,0.5,Juice of 1/2
2286,525,1812,,
2287,526,2206,1,1 tsp
2288,526,1859,3,3 oz
2289,526,2163,1,1 slice
2290,526,2105,2,2 oz
2291,526,2031,1,1
2292,526,2055,1,1 slice
2293,527,2105,2,2 oz
2294,527,1835,2,2 dashes
2295,527,2123,1,1 twist of
2296,528,2105,2,2 oz
2297,528,1948,,
2298,528,1965,0.5,1/2 tsp
2299,528,2169,1,1
2300,528,2123,1,1 twist of
2301,529,2105,2,2 oz
